koaid                    , instrume, filehand                                          , targname     , rgratnam, rcwave      , rgrangle , rnasnam, ifunam , binning, ampmode, elaptime , ra       , dec      , raoff, decoff, utdatetime                , progid, progpi   , propint, filesize_mb, std_name  , sep_fov              , in_fov, name_ok
KR.20240707.53601.19.fits, KCWI    , /KCWI/2024/20240707/lev0/KR.20240707.53601.19.fits, feige110     , RL      , 7799.89014  , 139.0027 , Open   , Medium , "2,2"  , L2U2   ,  45.00005, 349.99333, -5.16558 , 0.0  , 0.0   , 2024-07-07 14:53:21.190000, C353  , Steidel  ,      18,      9.4378, feige110  ,  0.31911381742875705 , True  , True
KR.20240707.53690.95.fits, KCWI    , /KCWI/2024/20240707/lev0/KR.20240707.53690.95.fits, feige110     , RL      , 7799.89014  , 139.0027 , Open   , Medium , "2,2"  , L2U2   ,  45.00005, 349.99333, -5.16558 , 0.0  , 0.0   , 2024-07-07 14:54:50.950000, C353  , Steidel  ,      18,      9.4378, feige110  ,  0.31911381742875705 , True  , True
KR.20240707.53835.79.fits, KCWI    , /KCWI/2024/20240707/lev0/KR.20240707.53835.79.fits, feige110     , RL      , 7149.89795  , 139.91185, Open   , Medium , "2,2"  , L2U2   ,  45.00005, 349.99333, -5.16558 , 0.0  , 0.0   , 2024-07-07 14:57:15.790000, C353  , Steidel  ,      18,      9.4378, feige110  ,  0.31911381742875705 , True  , True
KR.20240707.53930.65.fits, KCWI    , /KCWI/2024/20240707/lev0/KR.20240707.53930.65.fits, feige110     , RL      , 7149.89795  , 139.91185, Open   , Medium , "2,2"  , L2U2   ,  45.00005, 349.99333, -5.16558 , 0.0  , 0.0   , 2024-07-07 14:58:50.650000, C353  , Steidel  ,      18,      9.4378, feige110  ,  0.31911381742875705 , True  , True
KR.20240707.54020.41.fits, KCWI    , /KCWI/2024/20240707/lev0/KR.20240707.54020.41.fits, feige110     , RL      , 7149.89795  , 139.91185, Open   , Medium , "2,2"  , L2U2   ,  45.00005, 349.99333, -5.16558 , 0.0  , 0.0   , 2024-07-07 15:00:20.410000, C353  , Steidel  ,      18,      9.4378, feige110  ,  0.31911381742875705 , True  , True
KR.20240731.47685.97.fits, KCWI    , /KCWI/2024/20240731/lev0/KR.20240731.47685.97.fits, feige110     , RL      , 7149.89209  , 139.9113 , Open   , Medium , "2,2"  , L2U2   ,  10.00001, 349.99329, -5.1655  , 0.0  , 0.0   , 2024-07-31 13:14:45.970000, H350  , Hinkle   ,      18,      9.4378, feige110  ,  0.005975632529793093, True  , True
KR.20240731.47740.30.fits, KCWI    , /KCWI/2024/20240731/lev0/KR.20240731.47740.30.fits, feige110     , RL      , 7149.89209  , 139.9113 , Open   , Medium , "2,2"  , L2U2   ,  10.00001, 349.99329, -5.1655  , 0.0  , 0.0   , 2024-07-31 13:15:40.030000, H350  , Hinkle   ,      18,      9.4378, feige110  ,  0.005975632529793093, True  , True
KR.20240731.47794.90.fits, KCWI    , /KCWI/2024/20240731/lev0/KR.20240731.47794.90.fits, feige110     , RL      , 7149.89209  , 139.9113 , Open   , Medium , "2,2"  , L2U2   ,  10.00001, 349.99329, -5.1655  , 0.0  , 0.0   , 2024-07-31 13:16:34.090000, H350  , Hinkle   ,      18,      9.4378, feige110  ,  0.005975632529793093, True  , True
KR.20240801.20779.32.fits, KCWI    , /KCWI/2024/20240801/lev0/KR.20240801.20779.32.fits, bd02d3375    , RL      , 7099.8877   , 139.98114, Open   , Large  , "2,2"  , L2U2   ,   5.00001, 264.93996, 2.41656  , 0.0  , 0.0   , 2024-08-01 05:46:19.320000, C387  , Miles    ,      12,      9.4378, bd02d3375 ,  0.017086134736453266, True  , True
KR.20240801.20836.44.fits, KCWI    , /KCWI/2024/20240801/lev0/KR.20240801.20836.44.fits, bd02d3375    , RL      , 7099.8877   , 139.98114, Open   , Large  , "2,2"  , L2U2   ,   5.0    , 264.93996, 2.41656  , 0.0  , 0.0   , 2024-08-01 05:47:16.440000, C387  , Miles    ,      12,      9.4378, bd02d3375 ,  0.017086134736453266, True  , True
KR.20240801.20885.40.fits, KCWI    , /KCWI/2024/20240801/lev0/KR.20240801.20885.40.fits, bd02d3375    , RL      , 7099.8877   , 139.98114, Open   , Large  , "2,2"  , L2U2   ,   5.0    , 264.93996, 2.41656  , 0.0  , 0.0   , 2024-08-01 05:48:05.400000, C387  , Miles    ,      12,      9.4378, bd02d3375 ,  0.017086134736453266, True  , True
KR.20240801.20986.38.fits, KCWI    , /KCWI/2024/20240801/lev0/KR.20240801.20986.38.fits, bd02d3375    , RL      , 7299.93896  , 139.70175, Open   , Large  , "2,2"  , L2U2   ,   5.0    , 264.93996, 2.41656  , 0.0  , 0.0   , 2024-08-01 05:49:46.380000, C387  , Miles    ,      12,      9.4378, bd02d3375 ,  0.017086134736453266, True  , True
KR.20240801.21035.34.fits, KCWI    , /KCWI/2024/20240801/lev0/KR.20240801.21035.34.fits, bd02d3375    , RL      , 7299.95117  , 139.70175, Open   , Large  , "2,2"  , L2U2   ,   5.0    , 264.93996, 2.41656  , 0.0  , 0.0   , 2024-08-01 05:50:35.340000, C387  , Miles    ,      12,      9.4378, bd02d3375 ,  0.017086134736453266, True  , True
KR.20240801.21084.30.fits, KCWI    , /KCWI/2024/20240801/lev0/KR.20240801.21084.30.fits, bd02d3375    , RL      , 7299.95117  , 139.70175, Open   , Large  , "2,2"  , L2U2   ,   5.0    , 264.93996, 2.41656  , 0.0  , 0.0   , 2024-08-01 05:51:24.300000, C387  , Miles    ,      12,      9.4378, bd02d3375 ,  0.017086134736453266, True  , True
KR.20240801.54024.20.fits, KCWI    , /KCWI/2024/20240801/lev0/KR.20240801.54024.20.fits, g191b2b      , RL      , 7299.95117  , 139.70175, Open   , Large  , "2,2"  , L2U2   ,  20.00002,  76.37767, 52.83044 , 0.0  , 0.0   , 2024-08-01 15:00:24.200000, C387  , Miles    ,      12,      9.4378, g191b2b   ,  2.1197017272924037  , True  , True
KR.20240801.54088.46.fits, KCWI    , /KCWI/2024/20240801/lev0/KR.20240801.54088.46.fits, g191b2b      , RL      , 7299.95117  , 139.70175, Open   , Large  , "2,2"  , L2U2   ,  20.00002,  76.37767, 52.83044 , 0.0  , 0.0   , 2024-08-01 15:01:28.460000, C387  , Miles    ,      12,      9.4378, g191b2b   ,  2.1197017272924037  , True  , True
KR.20240801.54152.72.fits, KCWI    , /KCWI/2024/20240801/lev0/KR.20240801.54152.72.fits, g191b2b      , RL      , 7299.95117  , 139.70175, Open   , Large  , "2,2"  , L2U2   ,  20.00002,  76.37767, 52.83044 , 0.0  , 0.0   , 2024-08-01 15:02:32.720000, C387  , Miles    ,      12,      9.4378, g191b2b   ,  2.1197017272924037  , True  , True
KR.20240801.54250.64.fits, KCWI    , /KCWI/2024/20240801/lev0/KR.20240801.54250.64.fits, g191b2b      , RL      , 7299.95117  , 139.70175, Open   , Large  , "2,2"  , L2U2   ,  10.00001,  76.37767, 52.83044 , 0.0  , 0.0   , 2024-08-01 15:04:10.640000, C387  , Miles    ,      12,      9.4378, g191b2b   ,  2.1197017272924037  , True  , True
KR.20240801.54304.70.fits, KCWI    , /KCWI/2024/20240801/lev0/KR.20240801.54304.70.fits, g191b2b      , RL      , 7299.95117  , 139.70175, Open   , Large  , "2,2"  , L2U2   ,  10.00001,  76.37767, 52.83044 , 0.0  , 0.0   , 2024-08-01 15:05:04.700000, C387  , Miles    ,      12,      9.4378, g191b2b   ,  2.1197017272924037  , True  , True
KR.20240801.54358.76.fits, KCWI    , /KCWI/2024/20240801/lev0/KR.20240801.54358.76.fits, g191b2b      , RL      , 7299.95117  , 139.70175, Open   , Large  , "2,2"  , L2U2   ,  10.00001,  76.37767, 52.83044 , 0.0  , 0.0   , 2024-08-01 15:05:58.760000, C387  , Miles    ,      12,      9.4378, g191b2b   ,  2.1197017272924037  , True  , True
KR.20240801.54639.26.fits, KCWI    , /KCWI/2024/20240801/lev0/KR.20240801.54639.26.fits, bd28d4211    , RL      , 7299.95117  , 139.70175, Open   , Large  , "2,2"  , L2U2   ,  10.00001, 327.79612, 28.86439 , 0.0  , 0.0   , 2024-08-01 15:10:39.260000, C387  , Miles    ,      12,      9.4378, bd28d4211 ,  0.016263341883482225, True  , True
KR.20240801.54693.32.fits, KCWI    , /KCWI/2024/20240801/lev0/KR.20240801.54693.32.fits, bd28d4211    , RL      , 7299.95117  , 139.70175, Open   , Large  , "2,2"  , L2U2   ,  10.00001, 327.79612, 28.86439 , 0.0  , 0.0   , 2024-08-01 15:11:33.320000, C387  , Miles    ,      12,      9.4378, bd28d4211 ,  0.016263341883482225, True  , True
KR.20240801.54747.38.fits, KCWI    , /KCWI/2024/20240801/lev0/KR.20240801.54747.38.fits, bd28d4211    , RL      , 7299.95117  , 139.70175, Open   , Large  , "2,2"  , L2U2   ,  10.00001, 327.79612, 28.86439 , 0.0  , 0.0   , 2024-08-01 15:12:27.380000, C387  , Miles    ,      12,      9.4378, bd28d4211 ,  0.016263341883482225, True  , True
KR.20240801.54865.70.fits, KCWI    , /KCWI/2024/20240801/lev0/KR.20240801.54865.70.fits, bd28d4211    , RL      , 7299.95117  , 139.70175, Open   , Large  , "2,2"  , L2U2   ,   5.0    , 327.79612, 28.86439 , 0.0  , 0.0   , 2024-08-01 15:14:25.700000, C387  , Miles    ,      12,      9.4378, bd28d4211 ,  0.016263341883482225, True  , True
KR.20240801.54914.66.fits, KCWI    , /KCWI/2024/20240801/lev0/KR.20240801.54914.66.fits, bd28d4211    , RL      , 7299.95117  , 139.70175, Open   , Large  , "2,2"  , L2U2   ,   5.0    , 327.79612, 28.86439 , 0.0  , 0.0   , 2024-08-01 15:15:14.660000, C387  , Miles    ,      12,      9.4378, bd28d4211 ,  0.016263341883482225, True  , True
KR.20240801.54963.62.fits, KCWI    , /KCWI/2024/20240801/lev0/KR.20240801.54963.62.fits, bd28d4211    , RL      , 7299.95117  , 139.70175, Open   , Large  , "2,2"  , L2U2   ,   5.00001, 327.79612, 28.86439 , 0.0  , 0.0   , 2024-08-01 15:16:03.620000, C387  , Miles    ,      12,      9.4378, bd28d4211 ,  0.016263341883482225, True  , True
KR.20240802.36249.58.fits, KCWI    , /KCWI/2024/20240802/lev0/KR.20240802.36249.58.fits, BD174708     , RM1     , 6299.99414  , 126.90049, Open   , Medium , "2,2"  , L2U2   ,  60.00006, 332.88071, 18.09283 , 0.0  , 0.0   , 2024-08-02 10:04:09.580000, K415  , Gomez    ,      18,      9.4378, bd17d4708 ,  0.05439451863147009 , True  , True
KR.20240802.36346.48.fits, KCWI    , /KCWI/2024/20240802/lev0/KR.20240802.36346.48.fits, BD174708     , RM1     , 6299.99414  , 126.90049, Open   , Medium , "2,2"  , L2U2   ,  30.00003, 332.88071, 18.09283 , 0.0  , 0.0   , 2024-08-02 10:05:46.480000, K415  , Gomez    ,      18,      9.4378, bd17d4708 ,  0.05439451863147009 , True  , True
KR.20240802.36418.90.fits, KCWI    , /KCWI/2024/20240802/lev0/KR.20240802.36418.90.fits, BD174708     , RM1     , 6299.99414  , 126.90049, Open   , Medium , "2,2"  , L2U2   ,  10.00001, 332.88071, 18.09283 , 0.0  , 0.0   , 2024-08-02 10:06:58.900000, K415  , Gomez    ,      18,      9.4378, bd17d4708 ,  0.05439451863147009 , True  , True
KR.20240803.35749.95.fits, KCWI    , /KCWI/2024/20240803/lev0/KR.20240803.35749.95.fits, BD174708     , RM1     , 6299.99414  , 126.90049, Open   , Medium , "2,2"  , L2U2   ,   1.0    , 332.88071, 18.09283 , 0.0  , 0.0   , 2024-08-03 09:55:49.950000, K415  , Gomez    ,      18,      9.4378, bd17d4708 ,  0.05439451863147009 , True  , True
KR.20240803.35795.85.fits, KCWI    , /KCWI/2024/20240803/lev0/KR.20240803.35795.85.fits, BD174708     , RM1     , 6299.99414  , 126.90049, Open   , Medium , "2,2"  , L2U2   ,   1.0    , 332.88071, 18.09283 , 0.0  , 0.0   , 2024-08-03 09:56:35.850000, K415  , Gomez    ,      18,      9.4378, bd17d4708 ,  0.05439451863147009 , True  , True
KR.20240803.35840.73.fits, KCWI    , /KCWI/2024/20240803/lev0/KR.20240803.35840.73.fits, BD174708     , RM1     , 6299.99414  , 126.90049, Open   , Medium , "2,2"  , L2U2   ,   1.0    , 332.88071, 18.09283 , 0.0  , 0.0   , 2024-08-03 09:57:20.730000, K415  , Gomez    ,      18,      9.4378, bd17d4708 ,  0.05439451863147009 , True  , True
KR.20240803.54324.18.fits, KCWI    , /KCWI/2024/20240803/lev0/KR.20240803.54324.18.fits, hd009051     , RL      , 7149.89209  , 139.9113 , Open   , Medium , "2,2"  , L2U2   ,   1.0    ,  22.19375, -24.34039, 0.0  , 0.0   , 2024-08-03 15:05:24.180000, C374  , Polin    ,      18,      9.4378, hd009051  ,  0.04520081946438885 , True  , True
KR.20240803.54418.20.fits, KCWI    , /KCWI/2024/20240803/lev0/KR.20240803.54418.20.fits, hd009051     , RL      , 7149.89209  , 139.9113 , Open   , Medium , "2,2"  , L2U2   ,   8.00001,  22.19375, -24.34039, 0.0  , 0.0   , 2024-08-03 15:06:58.020000, C374  , Polin    ,      18,      9.4378, hd009051  ,  0.04520081946438885 , True  , True
KR.20240803.54482.28.fits, KCWI    , /KCWI/2024/20240803/lev0/KR.20240803.54482.28.fits, hd009051     , RL      , 7149.89209  , 139.9113 , Open   , Medium , "2,2"  , L2U2   ,   5.00001,  22.19375, -24.34039, 0.0  , 0.0   , 2024-08-03 15:08:02.280000, C374  , Polin    ,      18,      9.4378, hd009051  ,  0.04520081946438885 , True  , True
KR.20240803.54546.54.fits, KCWI    , /KCWI/2024/20240803/lev0/KR.20240803.54546.54.fits, hd009051     , RL      , 7149.89209  , 139.9113 , Open   , Medium , "2,2"  , L2U2   ,   3.0    ,  22.19375, -24.34039, 0.0  , 0.0   , 2024-08-03 15:09:06.540000, C374  , Polin    ,      18,      9.4378, hd009051  ,  0.04520081946438885 , True  , True
KR.20240804.30245.72.fits, KCWI    , /KCWI/2024/20240804/lev0/KR.20240804.30245.72.fits, bd02d3375    , RL      , 7149.89209  , 139.9113 , Open   , Small  , "1,1"  , L2U2   ,  15.00002, 264.93996, 2.41656  , 0.0  , 0.0   , 2024-08-04 08:24:05.720000, U229  , Canalizo ,      18,     35.5219, bd02d3375 ,  0.017086134736453266, True  , True
KR.20240804.30362.00.fits, KCWI    , /KCWI/2024/20240804/lev0/KR.20240804.30362.00.fits, bd02d3375    , RL      , 7149.89209  , 139.9113 , Open   , Small  , "1,1"  , L2U2   ,  15.00002, 264.93996, 2.41656  , 0.0  , 0.0   , 2024-08-04 08:26:02       , U229  , Canalizo ,      18,     35.5219, bd02d3375 ,  0.017086134736453266, True  , True
KR.20240804.30479.30.fits, KCWI    , /KCWI/2024/20240804/lev0/KR.20240804.30479.30.fits, bd02d3375    , RL      , 7149.89209  , 139.9113 , Open   , Small  , "1,1"  , L2U2   ,  15.00002, 264.93996, 2.41656  , 0.0  , 0.0   , 2024-08-04 08:27:59.300000, U229  , Canalizo ,      18,     35.5219, bd02d3375 ,  0.017086134736453266, True  , True
KR.20240804.30702.68.fits, KCWI    , /KCWI/2024/20240804/lev0/KR.20240804.30702.68.fits, bd02d3375    , RL      , 8949.89062  , 137.38405, Open   , Small  , "1,1"  , L2U2   ,  45.00005, 264.93996, 2.41656  , 0.0  , 0.0   , 2024-08-04 08:31:42.680000, U229  , Canalizo ,      18,     35.5219, bd02d3375 ,  0.017086134736453266, True  , True
KR.20240804.30848.54.fits, KCWI    , /KCWI/2024/20240804/lev0/KR.20240804.30848.54.fits, bd02d3375    , RL      , 8949.89062  , 137.38405, Open   , Small  , "1,1"  , L2U2   ,  45.00005, 264.93996, 2.41656  , 0.0  , 0.0   , 2024-08-04 08:34:08.540000, U229  , Canalizo ,      18,     35.5219, bd02d3375 ,  0.017086134736453266, True  , True
KR.20240804.30995.42.fits, KCWI    , /KCWI/2024/20240804/lev0/KR.20240804.30995.42.fits, bd02d3375    , RL      , 8949.89062  , 137.38405, Open   , Small  , "1,1"  , L2U2   ,  45.00005, 264.93996, 2.41656  , 0.0  , 0.0   , 2024-08-04 08:36:35.420000, U229  , Canalizo ,      18,     35.5219, bd02d3375 ,  0.017086134736453266, True  , True
KR.20240804.54657.39.fits, KCWI    , /KCWI/2024/20240804/lev0/KR.20240804.54657.39.fits, bd17d4708    , RL      , 7149.89209  , 139.9113 , Open   , Small  , "1,1"  , L2U2   ,  45.00005, 332.88071, 18.09283 , 0.0  , 0.0   , 2024-08-04 15:10:57.390000, U229  , Canalizo ,      18,     35.5219, bd17d4708 ,  0.05439451863147009 , True  , True
KR.20240804.54804.27.fits, KCWI    , /KCWI/2024/20240804/lev0/KR.20240804.54804.27.fits, bd17d4708    , RL      , 7149.89209  , 139.9113 , Open   , Small  , "1,1"  , L2U2   ,  45.00005, 332.88071, 18.09283 , 0.0  , 0.0   , 2024-08-04 15:13:24.270000, U229  , Canalizo ,      18,     35.5219, bd17d4708 ,  0.05439451863147009 , True  , True
KR.20240804.54951.15.fits, KCWI    , /KCWI/2024/20240804/lev0/KR.20240804.54951.15.fits, bd17d4708    , RL      , 7149.89209  , 139.9113 , Open   , Small  , "1,1"  , L2U2   ,  45.00005, 332.88071, 18.09283 , 0.0  , 0.0   , 2024-08-04 15:15:51.150000, U229  , Canalizo ,      18,     35.5219, bd17d4708 ,  0.05439451863147009 , True  , True
KR.20240804.55098.30.fits, KCWI    , /KCWI/2024/20240804/lev0/KR.20240804.55098.30.fits, bd17d4708    , RL      , 8949.89062  , 137.38405, Open   , Small  , "1,1"  , L2U2   ,  45.00005, 332.88071, 18.09283 , 0.0  , 0.0   , 2024-08-04 15:18:18.030000, U229  , Canalizo ,      18,     35.5219, bd17d4708 ,  0.05439451863147009 , True  , True
KR.20240804.55243.89.fits, KCWI    , /KCWI/2024/20240804/lev0/KR.20240804.55243.89.fits, bd17d4708    , RL      , 8949.89062  , 137.38405, Open   , Small  , "1,1"  , L2U2   ,  45.00005, 332.88071, 18.09283 , 0.0  , 0.0   , 2024-08-04 15:20:43.890000, U229  , Canalizo ,      18,     35.5219, bd17d4708 ,  0.05439451863147009 , True  , True
KR.20240804.55391.79.fits, KCWI    , /KCWI/2024/20240804/lev0/KR.20240804.55391.79.fits, bd17d4708    , RL      , 8949.89062  , 137.38405, Open   , Small  , "1,1"  , L2U2   ,  45.00005, 332.88071, 18.09283 , 0.0  , 0.0   , 2024-08-04 15:23:11.790000, U229  , Canalizo ,      18,     35.5219, bd17d4708 ,  0.05439451863147009 , True  , True
KR.20240805.31207.74.fits, KCWI    , /KCWI/2024/20240805/lev0/KR.20240805.31207.74.fits, bd02d3375    , RL      , 8949.89062  , 137.38405, Open   , Small  , "1,1"  , L2U2   ,  45.00005, 264.93996, 2.41656  , 0.0  , 0.0   , 2024-08-05 08:40:07.740000, U230  , Canalizo ,      18,     35.5219, bd02d3375 ,  0.017086134736453266, True  , True
KR.20240805.31354.62.fits, KCWI    , /KCWI/2024/20240805/lev0/KR.20240805.31354.62.fits, bd02d3375    , RL      , 8949.89062  , 137.38405, Open   , Small  , "1,1"  , L2U2   ,  45.00005, 264.93996, 2.41656  , 0.0  , 0.0   , 2024-08-05 08:42:34.620000, U230  , Canalizo ,      18,     35.5219, bd02d3375 ,  0.017086134736453266, True  , True
KR.20240805.31501.50.fits, KCWI    , /KCWI/2024/20240805/lev0/KR.20240805.31501.50.fits, bd02d3375    , RL      , 8949.89062  , 137.38405, Open   , Small  , "1,1"  , L2U2   ,  45.00005, 264.93996, 2.41656  , 0.0  , 0.0   , 2024-08-05 08:45:01.500000, U230  , Canalizo ,      18,     35.5219, bd02d3375 ,  0.017086134736453266, True  , True
KR.20240805.31651.44.fits, KCWI    , /KCWI/2024/20240805/lev0/KR.20240805.31651.44.fits, bd02d3375    , RL      , 7149.88623  , 139.9113 , Open   , Small  , "1,1"  , L2U2   ,  45.00005, 264.93996, 2.41656  , 0.0  , 0.0   , 2024-08-05 08:47:31.440000, U230  , Canalizo ,      18,     35.5219, bd02d3375 ,  0.017086134736453266, True  , True
KR.20240805.31797.30.fits, KCWI    , /KCWI/2024/20240805/lev0/KR.20240805.31797.30.fits, bd02d3375    , RL      , 7149.89209  , 139.9113 , Open   , Small  , "1,1"  , L2U2   ,  45.00005, 264.93996, 2.41656  , 0.0  , 0.0   , 2024-08-05 08:49:57.300000, U230  , Canalizo ,      18,     35.5219, bd02d3375 ,  0.017086134736453266, True  , True
KR.20240805.31944.18.fits, KCWI    , /KCWI/2024/20240805/lev0/KR.20240805.31944.18.fits, bd02d3375    , RL      , 7149.89209  , 139.9113 , Open   , Small  , "1,1"  , L2U2   ,  45.00005, 264.93996, 2.41656  , 0.0  , 0.0   , 2024-08-05 08:52:24.180000, U230  , Canalizo ,      18,     35.5219, bd02d3375 ,  0.017086134736453266, True  , True
KR.20240805.43468.15.fits, KCWI    , /KCWI/2024/20240805/lev0/KR.20240805.43468.15.fits, bd17d4708    , RL      , 8949.89062  , 137.38405, Open   , Small  , "1,1"  , L2U2   ,  45.00005, 332.88071, 18.09283 , 0.0  , 0.0   , 2024-08-05 12:04:28.150000, U230  , Canalizo ,      18,     35.5219, bd17d4708 ,  0.05439451863147009 , True  , True
KR.20240805.43615.30.fits, KCWI    , /KCWI/2024/20240805/lev0/KR.20240805.43615.30.fits, bd17d4708    , RL      , 8949.89062  , 137.38405, Open   , Small  , "1,1"  , L2U2   ,  45.00005, 332.88071, 18.09283 , 0.0  , 0.0   , 2024-08-05 12:06:55.030000, U230  , Canalizo ,      18,     35.5219, bd17d4708 ,  0.05439451863147009 , True  , True
